,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
2940,0,13.7,6.0,0,0,1,0,Female
2941,1,14.3,5.2,0,0,0,0,Female
2942,1,13.9,6.4,0,1,0,0,Female
2943,1,14.4,5.1,1,1,1,1,Male
2944,1,13.7,5.9,0,0,0,0,Female
2945,1,14.6,6.9,1,1,1,1,Male
2946,1,12.8,5.3,1,0,0,1,Female
2947,1,14.8,7.1,0,1,1,1,Male
2948,1,15.1,5.5,1,0,1,0,Male
2949,1,14.6,7.0,1,1,1,1,Male
2950,0,14.9,5.4,1,1,1,1,Male
2951,1,12.7,5.9,1,1,1,1,Male
2952,1,13.9,6.7,1,1,1,1,Male
2953,1,14.3,5.1,0,0,0,0,Female
2954,1,12.3,5.2,0,0,0,0,Female
2955,1,13.5,6.0,0,0,0,0,Female
2956,1,11.6,6.2,1,1,1,1,Male
2957,1,14.2,6.7,1,1,0,1,Male
2958,1,12.9,6.1,0,0,0,0,Female
2959,1,14.1,5.6,0,0,0,0,Female
2960,1,13.4,5.5,0,0,0,0,Female
2961,1,13.0,5.3,0,0,0,0,Female
2962,1,14.2,5.2,0,0,0,0,Female
2963,1,14.4,5.5,1,1,1,1,Male
2964,0,12.0,5.6,0,0,1,0,Female
2965,0,13.1,5.5,1,1,0,1,Male
2966,1,12.8,6.0,0,0,0,0,Female
2967,1,11.9,5.3,0,0,0,0,Female
2968,1,15.1,5.6,1,1,1,1,Male
2969,0,11.9,5.6,0,0,0,0,Female
2970,0,12.4,5.6,0,0,0,0,Female
2971,1,15.2,5.6,1,1,1,0,Male
2972,1,13.7,5.5,1,0,0,0,Female
2973,1,12.7,6.5,0,0,0,0,Female
2974,0,12.0,5.8,1,0,0,0,Female
2975,1,12.8,6.1,1,1,1,1,Male
2976,1,14.7,5.3,0,1,1,1,Male
2977,1,12.6,5.2,1,1,1,1,Male
2978,1,11.9,7.0,1,1,1,1,Male
2979,1,12.2,5.3,1,1,1,1,Male
2980,1,12.1,5.1,0,0,0,1,Female
2981,1,15.2,6.7,1,1,1,1,Male
2982,1,11.6,5.1,0,0,0,0,Female
2983,1,12.0,5.1,1,1,1,1,Male
2984,1,13.7,6.2,1,1,1,1,Male
2985,1,12.1,5.3,0,0,0,1,Female
2986,1,12.0,6.2,1,0,1,1,Male
2987,1,12.8,5.7,0,0,0,0,Female
2988,1,12.6,6.5,0,0,1,0,Female
2989,1,12.2,5.3,0,0,0,0,Female
2990,1,12.0,5.8,0,0,0,0,Female
2991,1,13.6,5.6,0,0,0,0,Female
2992,0,11.7,5.8,0,0,0,0,Female
2993,1,13.3,6.3,0,0,1,0,Female
2994,1,11.5,5.6,0,0,0,0,Female
2995,1,14.5,6.0,1,1,1,1,Male
2996,1,12.3,5.3,0,0,0,0,Female
2997,0,13.9,5.8,1,1,1,1,Male
2998,0,14.5,6.1,1,0,1,1,Male
2999,0,14.0,5.5,0,0,1,0,Female
3000,1,13.7,7.1,1,1,0,1,Male
3001,1,12.7,5.9,0,0,0,1,Female
3002,0,13.7,6.4,0,1,1,0,Female
3003,1,13.3,5.5,0,0,0,0,Female
3004,1,11.6,5.1,1,0,1,1,Male
3005,0,12.6,6.1,1,0,1,1,Male
3006,0,11.8,6.4,0,0,0,0,Female
3007,1,14.3,5.1,0,0,0,0,Female
3008,1,13.4,6.2,1,1,1,1,Male
3009,1,14.5,5.9,1,1,1,1,Male
3010,1,13.6,6.5,0,1,1,1,Male
3011,1,14.2,6.2,0,0,0,0,Female
3012,1,14.3,6.7,1,1,1,1,Male
3013,1,13.6,6.2,0,1,1,1,Male
3014,1,12.4,5.8,1,0,0,0,Female
3015,1,12.1,5.9,0,0,0,0,Female
3016,1,13.8,5.8,0,1,1,0,Female
3017,1,14.9,5.6,1,1,1,1,Male
3018,0,12.2,6.2,0,0,0,0,Female
3019,1,12.4,5.7,0,0,0,0,Female
3020,1,13.5,5.9,1,0,0,0,Female
3021,1,14.2,5.4,0,1,0,0,Female
3022,0,15.2,6.7,1,1,1,0,Male
3023,0,12.8,5.8,1,0,0,0,Female
3024,1,14.3,6.4,1,1,1,1,Male
3025,0,15.5,5.3,1,1,0,1,Male
3026,1,14.9,6.7,1,1,1,1,Male
3027,1,14.9,6.9,1,1,1,1,Male
3028,1,11.5,5.4,1,0,1,0,Female
3029,1,13.4,5.1,1,1,1,0,Male
3030,1,12.4,6.4,0,0,0,0,Female
3031,1,14.9,6.8,1,1,1,1,Male
3032,1,15.1,6.4,0,1,1,1,Male
3033,1,11.7,5.4,0,0,0,0,Female
3034,1,12.4,6.0,0,0,0,0,Female
3035,1,14.1,5.8,0,0,0,0,Female
3036,1,13.4,6.6,1,1,1,1,Male
3037,0,12.7,5.5,1,1,0,1,Male
3038,1,14.9,5.1,1,1,1,1,Male
3039,1,13.6,5.4,0,0,0,0,Female
3040,1,14.9,5.7,1,1,1,1,Male
3041,1,12.6,5.9,0,0,1,0,Female
3042,1,14.3,5.5,1,0,1,1,Male
3043,1,13.9,5.9,1,1,1,1,Male
3044,0,13.5,5.1,0,0,1,0,Female
3045,1,12.9,5.7,0,0,0,0,Female
3046,1,14.2,6.0,1,0,0,1,Female
3047,1,13.1,5.7,0,0,1,0,Female
3048,1,13.9,5.8,1,1,1,0,Male
3049,1,11.7,5.3,0,0,1,0,Female
3050,0,12.6,5.7,0,0,1,0,Female
3051,1,13.1,6.2,0,0,0,0,Female
3052,1,13.3,6.4,1,1,1,1,Male
3053,1,14.0,5.6,1,1,1,1,Male
3054,1,12.8,5.5,1,1,1,1,Male
3055,1,13.7,6.0,1,1,1,1,Male
3056,1,14.9,6.7,0,0,0,1,Male
3057,1,13.7,5.7,1,1,1,1,Male
3058,1,12.1,7.1,1,0,0,1,Male
3059,1,15.1,6.1,1,1,1,1,Male
3060,1,12.9,5.4,0,1,1,0,Female
3061,1,11.5,6.7,1,1,1,1,Male
3062,1,11.5,6.2,1,1,1,1,Male
3063,1,13.6,5.5,1,0,1,1,Male
3064,1,12.6,5.9,0,1,1,1,Male
3065,1,12.4,5.9,0,0,0,0,Female
3066,0,12.1,6.0,0,0,0,0,Female
3067,1,11.5,5.2,0,0,0,1,Female
3068,1,12.9,5.1,0,0,1,1,Female
3069,1,13.8,5.8,0,0,1,0,Female
3070,1,14.2,5.5,1,1,1,1,Male
3071,1,12.5,5.4,1,1,1,1,Male
3072,1,12.8,5.3,1,0,0,1,Female
3073,1,13.8,5.3,0,0,1,0,Female
3074,0,12.6,6.1,1,0,1,1,Male
3075,0,14.1,5.7,0,0,0,1,Female
3076,1,13.1,5.9,0,0,0,0,Female
3077,1,13.2,6.2,1,0,0,0,Female
3078,1,14.0,6.7,1,1,1,1,Male
3079,1,12.9,6.9,1,1,1,1,Male
3080,1,12.1,6.4,0,1,0,1,Female
3081,0,12.3,6.5,1,1,1,0,Male
3082,1,13.2,5.6,0,1,1,1,Male
3083,1,12.0,6.4,0,0,0,0,Female
3084,1,12.2,5.1,0,0,0,0,Female
3085,0,15.0,6.8,0,1,1,1,Male
3086,1,15.2,6.4,1,1,1,0,Male
3087,1,13.1,5.4,0,0,0,0,Female
3088,1,13.6,5.9,1,1,1,1,Male
3089,1,14.4,6.6,1,1,1,0,Male
3090,0,11.7,7.1,0,0,1,1,Male
3091,1,12.1,5.5,0,0,0,0,Female
3092,1,12.0,5.9,0,0,0,0,Female
3093,0,13.9,6.8,1,1,1,1,Male
3094,1,15.4,5.2,1,1,1,1,Male
3095,1,12.3,6.1,1,1,1,1,Male
3096,1,15.4,7.1,1,1,1,1,Male
3097,1,13.6,5.3,1,0,0,0,Female
3098,1,11.8,6.4,0,0,0,0,Female
3099,1,12.9,6.7,1,1,1,1,Male
3100,1,13.9,6.1,0,0,0,0,Female
3101,1,13.7,6.2,1,0,0,0,Female
3102,1,15.0,6.4,1,0,1,1,Male
3103,1,13.3,6.8,1,1,0,0,Male
3104,0,13.5,5.2,0,0,0,0,Female
3105,1,12.1,5.5,1,1,0,1,Male
3106,1,14.4,6.3,1,1,1,1,Male
3107,1,13.1,5.8,1,0,0,0,Female
3108,1,13.1,5.7,1,0,0,0,Female
3109,1,14.0,5.1,0,0,0,0,Female
3110,1,11.5,5.6,1,1,1,1,Male
3111,0,12.7,5.2,0,0,0,0,Female
3112,1,13.4,5.5,1,1,0,1,Male
3113,1,12.1,5.6,1,1,1,1,Male
3114,0,11.6,5.9,0,0,1,0,Female
3115,0,12.2,5.8,0,0,0,0,Female
3116,1,14.7,6.8,1,1,0,0,Male
3117,1,12.8,5.7,1,0,0,0,Female
3118,1,11.4,5.7,0,0,1,1,Female
3119,1,14.9,5.9,1,0,1,1,Male
3120,1,12.5,5.9,0,0,0,0,Female
3121,1,13.0,6.1,0,0,1,0,Female
3122,1,12.2,5.2,0,0,0,0,Female
3123,1,15.4,6.9,1,1,1,1,Male
3124,1,12.5,6.0,1,0,1,1,Male
3125,1,14.0,6.4,1,1,1,1,Male
3126,1,11.5,5.9,1,1,1,0,Female
3127,1,12.8,6.0,1,0,1,1,Male
3128,1,12.6,6.0,1,1,0,1,Male
3129,1,12.9,5.9,1,1,1,1,Male
3130,1,12.2,6.4,0,0,0,0,Female
3131,1,12.5,6.4,0,0,1,0,Female
3132,1,13.9,7.1,1,1,1,1,Male
3133,0,13.3,5.1,0,0,0,0,Female
3134,1,13.5,6.2,0,0,1,0,Female
3135,0,13.6,5.5,0,0,0,0,Female
3136,1,13.5,6.2,0,0,0,0,Female
3137,1,13.1,5.4,1,1,0,1,Male
3138,1,13.3,6.5,0,0,0,0,Female
3139,1,12.2,6.0,0,0,0,1,Female
3140,1,12.7,6.6,1,1,0,1,Male
3141,1,15.2,5.7,0,0,1,1,Male
3142,1,13.5,6.2,0,0,0,0,Female
3143,1,14.4,5.6,1,1,1,1,Male
3144,1,14.2,6.7,1,1,1,1,Male
3145,1,13.6,5.2,0,1,0,0,Female
3146,0,14.2,5.2,0,0,0,0,Female
3147,1,12.7,6.3,0,0,0,0,Female
3148,1,13.0,6.4,1,1,1,1,Male
3149,1,11.5,5.2,0,0,1,0,Female
3150,1,14.2,6.5,0,1,0,0,Female
3151,1,11.7,5.3,0,0,0,0,Female
3152,1,11.5,6.3,0,0,1,1,Male
3153,1,12.9,5.7,1,0,1,0,Female
3154,1,11.5,6.0,0,0,1,1,Female
3155,1,11.7,6.3,0,0,0,0,Female
3156,1,11.6,6.0,0,0,1,1,Male
3157,1,13.8,6.3,0,0,1,0,Female
3158,1,12.4,6.2,1,1,1,1,Male
3159,1,12.4,6.6,1,1,1,1,Male
3160,1,13.3,5.3,1,1,1,1,Male
3161,1,14.3,6.3,0,1,0,0,Female
3162,1,13.6,6.2,1,1,1,1,Male
3163,1,14.7,5.9,1,1,1,1,Male
3164,0,13.1,5.1,0,0,0,0,Female
3165,1,13.4,6.8,1,1,1,1,Male
3166,1,13.2,5.1,0,0,0,0,Female
3167,1,13.3,5.9,0,1,0,1,Female
3168,1,14.3,5.9,1,1,1,1,Male
3169,1,11.7,5.6,1,1,1,0,Male
3170,1,14.8,7.0,1,1,1,1,Male
3171,1,12.0,5.7,0,0,1,0,Female
3172,0,13.2,6.7,1,1,1,1,Male
3173,1,12.8,5.4,0,0,0,0,Female
3174,1,12.6,5.4,1,1,1,1,Male
3175,1,12.5,5.7,0,0,0,0,Female
3176,1,12.5,6.4,0,1,1,1,Male
3177,1,14.3,5.4,1,1,1,1,Male
3178,0,13.1,5.4,1,1,1,1,Male
3179,1,13.8,5.4,0,0,0,1,Female
3180,1,12.5,6.5,1,1,1,1,Male
3181,1,12.0,6.1,0,0,0,0,Female
3182,1,15.4,5.8,1,1,1,1,Male
3183,1,11.7,6.3,0,0,0,0,Female
3184,1,13.4,5.2,0,0,1,0,Female
3185,1,11.8,6.1,0,0,0,0,Female
3186,1,12.6,5.8,1,0,0,0,Female
3187,1,13.9,5.4,1,1,0,1,Male
3188,1,11.9,5.8,1,0,1,1,Male
3189,1,11.9,6.5,0,1,0,0,Female
3190,1,11.8,6.2,1,1,1,1,Male
3191,1,13.0,5.1,0,0,0,0,Female
3192,0,12.9,5.7,0,0,0,0,Female
3193,1,13.3,5.4,0,0,0,0,Female
3194,1,15.4,6.6,0,1,0,1,Male
3195,0,12.8,5.6,0,0,0,0,Female
3196,1,13.4,6.6,1,1,1,1,Male
3197,1,14.2,7.1,1,0,1,1,Male
3198,1,13.0,5.1,1,1,1,0,Male
3199,1,14.9,5.8,1,1,1,0,Male
3200,1,14.0,5.5,0,0,0,1,Female
3201,1,13.7,5.6,0,0,0,1,Female
3202,1,11.6,6.5,0,0,1,0,Female
3203,1,11.8,5.5,0,0,0,0,Female
3204,1,12.6,5.3,0,0,1,0,Female
3205,1,12.3,5.9,0,0,0,0,Female
3206,0,11.8,7.0,1,1,1,0,Male
3207,0,12.8,5.5,0,0,0,0,Female
3208,1,11.5,6.4,0,0,1,0,Female
3209,1,11.6,5.3,0,0,0,0,Female
3210,1,13.0,5.2,0,0,0,0,Female
3211,1,15.0,5.4,1,1,1,1,Male
3212,1,12.3,6.2,1,1,1,1,Male
3213,1,15.5,5.2,0,1,1,1,Male
3214,1,12.6,5.5,1,1,1,1,Male
3215,0,12.2,6.6,1,0,1,0,Male
3216,1,12.9,6.2,0,0,0,0,Female
3217,1,12.6,5.5,0,0,0,0,Female
3218,1,11.5,6.4,0,0,0,0,Female
3219,1,12.3,5.9,0,0,0,0,Female
3220,1,12.0,6.8,1,1,0,1,Male
3221,1,13.5,5.7,0,1,1,0,Male
3222,1,13.2,5.5,0,1,1,1,Male
3223,0,14.1,6.3,0,0,0,0,Female
3224,1,13.5,6.4,1,1,1,1,Male
3225,1,11.4,5.3,0,1,0,0,Female
3226,0,13.4,6.7,1,0,0,1,Male
3227,0,14.7,6.9,1,1,1,1,Male
3228,1,11.5,5.3,0,0,0,0,Female
3229,1,14.9,5.3,1,1,1,1,Male
3230,1,12.1,5.3,0,1,0,0,Female
3231,1,13.3,5.4,0,0,0,0,Female
3232,1,13.3,5.5,0,1,0,0,Female
3233,1,13.6,5.1,0,1,0,0,Female
3234,1,12.2,5.6,1,1,1,1,Male
3235,1,14.9,5.6,1,1,1,1,Male
3236,0,11.4,5.2,0,0,0,0,Female
3237,1,13.4,5.8,0,0,1,0,Female
3238,0,14.3,5.4,0,1,0,0,Female
3239,1,12.1,6.6,1,1,1,1,Male
3240,1,13.5,5.9,1,1,1,1,Male
3241,1,14.8,5.9,1,1,1,1,Male
3242,1,11.9,5.1,0,0,0,0,Female
3243,1,11.8,5.8,0,0,0,0,Female
3244,1,12.0,5.2,0,0,0,1,Female
3245,1,12.9,6.7,1,0,1,1,Male
3246,1,12.0,5.1,1,0,0,1,Male
3247,1,13.1,5.6,1,1,1,1,Male
3248,1,12.1,5.9,0,0,0,0,Female
3249,1,13.2,5.2,1,0,0,0,Female
3250,1,14.9,5.8,1,1,0,1,Male
3251,1,14.0,6.1,1,1,0,1,Male
3252,1,13.5,6.2,1,0,0,1,Male
3253,1,14.2,5.5,1,1,1,0,Male
3254,1,12.4,6.3,1,1,1,0,Male
3255,1,11.7,6.3,1,1,1,1,Male
3256,1,12.4,6.3,0,0,0,0,Female
3257,1,13.7,5.1,0,0,0,0,Female
3258,0,13.8,5.6,0,0,1,0,Female
3259,1,13.3,6.4,1,0,0,0,Female
3260,1,11.5,6.2,0,0,0,0,Female
3261,1,12.2,5.2,0,0,0,0,Female
3262,1,14.4,7.0,1,1,1,1,Male
3263,0,11.9,5.2,1,0,0,0,Female
3264,1,13.8,6.9,1,1,0,1,Male
3265,0,11.8,6.4,0,0,0,0,Female
3266,1,12.5,6.5,0,1,0,0,Female
3267,1,11.6,6.5,1,1,0,0,Male
3268,1,13.1,5.9,1,1,1,1,Male
3269,1,15.3,7.0,1,1,1,1,Male
3270,1,11.6,5.2,1,1,1,1,Male
3271,1,13.1,5.4,1,1,1,1,Male
3272,1,11.5,6.0,0,0,0,1,Female
3273,1,13.7,6.1,1,1,1,1,Male
3274,1,12.7,5.7,0,0,0,0,Female
3275,1,13.0,5.6,0,0,0,1,Female
3276,1,12.6,6.8,0,1,1,1,Male
3277,1,13.3,5.3,0,0,0,0,Female
3278,1,12.8,5.6,0,0,0,0,Female
3279,1,12.0,6.3,1,1,1,1,Male
3280,1,15.3,6.8,0,1,1,1,Male
3281,1,11.5,6.3,1,0,0,0,Female
3282,0,13.9,6.3,1,1,0,1,Male
3283,1,11.7,6.1,0,0,1,0,Female
3284,1,13.8,5.1,1,1,1,1,Male
3285,1,12.4,6.5,0,0,0,0,Female
3286,0,12.5,5.5,1,1,1,1,Male
3287,1,13.3,5.5,0,0,0,0,Female
3288,1,13.0,6.0,0,0,0,0,Female
3289,1,12.2,6.6,1,1,1,1,Male
3290,0,12.3,6.4,0,0,0,0,Female
3291,1,13.6,5.9,0,1,1,1,Male
3292,1,13.0,6.4,0,0,0,0,Female
3293,1,14.0,5.6,0,0,0,0,Female
3294,1,13.2,5.8,0,0,0,0,Female
3295,1,13.4,5.4,0,1,0,0,Female
3296,0,12.7,6.1,0,0,0,1,Female
3297,1,13.7,6.1,0,0,1,0,Female
3298,1,15.4,6.6,1,1,1,1,Male
3299,1,13.1,6.1,1,0,0,0,Female
3300,1,13.6,6.3,1,1,1,1,Male
3301,1,11.4,6.3,0,0,0,0,Female
3302,1,12.5,5.1,0,0,1,0,Female
3303,1,12.9,5.4,0,0,1,0,Female
3304,1,12.3,5.6,0,0,0,0,Female
3305,1,15.2,6.5,1,1,0,1,Male
3306,1,15.4,7.0,0,1,1,1,Male
3307,0,14.2,6.5,1,1,1,1,Male
3308,1,12.6,5.5,1,0,0,0,Female
3309,1,11.9,6.8,1,1,1,1,Male
3310,1,14.1,6.8,1,1,1,1,Male
3311,1,13.4,6.0,1,1,1,0,Male
3312,1,12.1,5.7,1,1,1,1,Male
3313,0,12.6,5.4,0,0,0,0,Female
3314,1,11.4,5.5,1,0,0,0,Female
3315,1,14.1,5.8,1,0,1,1,Male
3316,1,13.0,6.7,1,1,0,1,Male
3317,1,12.3,5.6,0,0,0,0,Female
3318,1,13.4,5.2,1,1,0,1,Male
3319,1,12.3,5.6,1,0,0,0,Female
3320,1,13.8,6.8,1,1,1,1,Male
3321,1,12.9,5.5,1,1,1,1,Male
3322,1,14.4,5.2,1,1,0,1,Male
3323,1,13.1,6.0,0,0,1,0,Female
3324,1,12.3,6.0,1,1,1,1,Male
3325,0,11.6,6.0,0,0,0,0,Female
3326,1,12.0,5.1,1,0,0,0,Female
3327,1,11.4,5.2,0,0,1,0,Female
3328,1,14.0,5.1,0,0,0,0,Female
3329,1,12.1,5.4,0,0,0,0,Female
3330,1,13.0,5.2,0,0,0,0,Female
3331,1,13.6,5.7,0,0,0,0,Female
3332,1,15.2,6.7,1,1,1,1,Male
3333,1,13.6,6.0,1,0,0,0,Female
3334,1,13.9,6.0,0,0,1,0,Female
3335,1,11.8,6.5,0,0,0,0,Female
3336,1,12.3,5.5,0,0,0,1,Female
3337,1,15.2,6.1,1,1,1,1,Male
3338,1,14.6,5.4,1,0,1,1,Male
3339,1,13.6,6.7,1,1,1,1,Male
3340,1,12.1,5.6,1,0,1,1,Male
3341,1,12.3,6.3,0,0,1,0,Female
3342,0,11.8,5.8,0,0,0,0,Female
3343,1,14.3,6.4,0,0,0,0,Female
3344,1,12.0,6.1,1,1,1,1,Male
3345,0,14.4,5.8,1,1,1,1,Male
3346,1,13.1,6.5,0,0,1,0,Female
3347,1,12.2,5.3,0,0,1,0,Female
3348,1,13.4,6.3,0,0,0,0,Female
3349,1,13.5,6.1,1,1,1,1,Male
3350,1,11.6,5.6,1,1,1,1,Male
3351,1,14.0,5.6,1,1,1,1,Male
3352,1,13.0,6.6,1,1,0,0,Male
3353,1,11.7,5.2,0,0,0,0,Female
3354,1,14.3,6.3,0,0,0,0,Female
3355,1,14.5,5.7,1,1,1,1,Male
3356,1,13.5,6.0,0,0,0,0,Female
3357,1,13.7,7.1,1,1,1,1,Male
3358,1,11.5,6.3,0,0,0,1,Female
3359,1,14.4,5.7,1,1,1,1,Male
3360,1,12.9,5.3,1,1,1,1,Male
3361,1,12.7,6.3,0,0,0,0,Female
3362,0,11.6,5.4,0,0,1,0,Female
3363,1,13.8,5.8,1,1,0,0,Male
3364,0,12.3,6.3,0,1,1,0,Female
3365,0,13.4,6.5,0,1,0,0,Female
3366,1,11.7,5.5,0,1,0,0,Female
3367,0,13.6,5.5,0,0,0,1,Female
3368,1,12.4,5.4,0,0,0,0,Female
3369,1,13.6,6.5,0,0,0,0,Female
3370,1,12.7,5.3,1,0,1,0,Male
3371,1,13.0,5.8,0,0,0,0,Female
3372,1,11.6,6.2,1,1,1,0,Male
3373,1,11.9,5.5,1,1,1,1,Male
3374,1,14.8,6.0,1,1,0,1,Male
3375,0,12.1,6.1,0,0,0,0,Female
3376,1,15.5,6.9,1,1,0,1,Male
3377,1,12.1,5.8,0,0,0,0,Female
3378,1,14.1,6.0,0,0,0,1,Female
3379,1,13.0,5.8,0,0,0,0,Female
3380,0,13.4,6.1,0,0,1,0,Female
3381,1,11.9,5.3,0,0,0,0,Female
3382,1,12.5,5.2,0,0,0,0,Female
3383,1,12.6,5.6,1,1,1,1,Male
3384,1,14.1,5.8,1,1,0,1,Male
3385,1,11.5,6.3,0,0,0,0,Female
3386,1,12.7,6.8,1,1,1,1,Male
3387,1,12.8,5.9,0,1,0,0,Female
3388,1,13.8,6.5,1,1,1,1,Male
3389,1,13.5,5.4,1,1,0,0,Female
3390,1,13.9,5.5,0,1,0,0,Female
3391,1,13.8,5.6,0,0,0,0,Female
3392,1,13.4,6.1,1,1,1,1,Male
3393,1,12.8,6.1,0,0,0,0,Female
3394,1,11.9,6.2,1,1,1,1,Male
3395,1,11.6,5.3,0,0,0,0,Female
3396,1,13.7,5.9,1,0,0,0,Male
3397,0,14.9,6.8,1,0,1,1,Male
3398,1,13.2,5.9,1,1,1,1,Male
3399,1,12.1,5.5,0,0,0,0,Female
3400,1,12.2,6.1,0,0,0,1,Female
3401,1,12.6,6.7,1,1,0,1,Male
3402,0,14.5,6.6,1,1,1,1,Male
3403,1,13.9,7.1,1,1,1,1,Male
3404,1,12.9,5.9,1,0,1,1,Male
3405,1,15.3,6.0,1,1,1,1,Male
3406,0,12.9,6.9,1,1,1,1,Male
3407,1,13.6,5.9,0,0,0,1,Female
3408,1,14.5,6.6,1,1,0,1,Male
3409,1,13.0,5.7,0,0,0,0,Female
3410,1,13.7,5.9,1,0,1,1,Male
3411,1,11.8,5.9,0,0,0,1,Female
3412,1,12.4,6.5,1,0,0,0,Female
3413,1,11.6,5.3,0,0,0,0,Female
3414,1,15.1,5.1,0,1,1,0,Male
3415,1,13.5,6.4,0,0,0,0,Female
3416,1,14.0,5.1,1,0,0,0,Female
3417,1,14.2,5.8,1,1,1,1,Male
3418,1,13.8,6.9,1,1,1,0,Male
3419,1,15.2,5.2,1,1,1,1,Male
3420,1,13.5,6.4,0,0,0,0,Female
3421,1,11.6,6.1,0,1,0,0,Female
3422,1,11.8,6.3,1,0,1,1,Male
3423,0,14.6,6.9,0,1,1,1,Male
3424,0,14.1,6.1,0,0,0,0,Female
3425,1,12.8,5.1,0,0,0,0,Female
3426,1,15.3,5.4,1,1,1,1,Male
3427,1,12.5,5.9,0,0,0,0,Female
3428,0,15.0,5.3,1,1,1,1,Male
3429,1,11.4,6.4,0,0,0,0,Female
3430,1,14.4,6.6,1,0,1,1,Male
3431,1,12.0,5.8,1,1,0,1,Male
3432,1,14.0,6.4,1,0,0,0,Female
3433,0,13.0,5.6,0,0,0,0,Female
3434,1,13.0,6.6,1,1,1,1,Male
3435,1,13.9,5.5,0,0,0,0,Female
3436,1,11.7,5.8,0,0,0,0,Female
3437,1,12.8,6.8,1,1,1,1,Male
3438,0,14.9,6.5,1,1,1,1,Male
3439,1,12.0,5.6,0,1,0,0,Female
3440,1,12.0,5.8,1,1,1,1,Male
3441,1,14.3,6.2,1,1,0,1,Male
3442,1,12.2,6.5,1,0,0,0,Female
3443,1,11.8,5.9,1,1,1,1,Male
3444,0,13.5,5.1,0,1,0,1,Male
3445,1,14.0,5.7,0,0,0,0,Female
3446,1,14.3,5.4,0,0,1,0,Female
3447,1,14.1,5.2,0,0,0,0,Female
3448,1,12.0,5.8,0,0,0,1,Female
3449,1,12.5,5.8,0,0,0,0,Female
3450,1,12.8,5.6,1,1,1,1,Male
3451,0,12.3,6.1,0,0,0,0,Female
3452,1,13.1,7.0,0,1,0,1,Male
3453,1,13.8,5.5,0,0,1,0,Female
3454,0,12.7,6.9,0,1,1,1,Male
3455,1,14.8,5.2,1,1,1,1,Male
3456,1,12.4,5.9,0,1,1,0,Female
3457,1,11.9,6.5,0,0,0,0,Female
3458,0,12.3,5.6,0,1,0,0,Female
3459,1,11.6,6.5,1,0,1,1,Male
3460,1,14.1,6.6,1,1,1,1,Male
3461,0,11.7,5.5,0,0,0,0,Female
3462,1,13.9,5.9,0,1,1,1,Male
3463,1,14.7,6.7,1,1,1,1,Male
3464,0,11.6,5.2,0,0,0,0,Female
3465,1,12.8,6.2,1,1,1,1,Male
3466,1,11.7,6.8,1,1,0,1,Male
3467,1,13.8,6.4,0,1,1,0,Female
3468,1,13.1,5.5,0,0,0,1,Female
3469,1,12.2,6.2,1,0,0,0,Female
3470,1,13.2,5.6,1,1,0,1,Male
3471,1,14.0,6.5,1,1,1,1,Male
3472,0,13.8,6.3,0,0,0,0,Female
3473,1,12.4,6.6,1,0,1,1,Male
3474,1,13.0,6.1,0,0,0,0,Female
3475,1,12.4,5.1,0,0,0,0,Female
3476,1,13.6,6.5,0,0,0,1,Female
3477,1,12.0,7.0,1,1,1,0,Male
3478,0,14.2,5.2,0,0,0,0,Female
3479,1,12.6,5.1,1,0,0,0,Female
3480,1,14.4,5.4,1,1,1,1,Male
3481,0,14.1,5.7,1,1,1,1,Male
3482,1,11.4,5.9,0,0,0,0,Female
3483,0,13.7,6.0,1,0,1,0,Female
3484,1,14.0,6.8,1,0,1,1,Male
3485,1,13.5,6.0,0,0,0,0,Female
3486,1,12.6,5.4,0,1,0,0,Female
3487,0,12.8,5.7,1,1,1,1,Male
3488,1,11.8,5.8,1,1,1,1,Male
3489,1,14.0,6.3,1,0,1,1,Male
3490,1,12.6,6.7,1,1,1,1,Male
3491,1,14.0,6.2,0,0,1,0,Female
3492,1,14.0,5.5,1,0,0,1,Female
3493,1,15.0,6.7,1,1,0,1,Male
3494,1,12.0,6.2,0,0,0,0,Female
3495,1,12.7,5.1,1,1,1,1,Male
3496,1,13.1,5.9,1,1,0,0,Female
3497,1,11.6,5.6,0,0,0,0,Female
3498,1,13.2,6.4,0,0,0,0,Female
3499,1,12.3,6.2,0,0,1,1,Female
3500,1,13.3,5.8,1,0,0,1,Male
3501,1,13.3,5.6,1,0,1,1,Male
3502,1,13.6,5.3,0,0,0,0,Female
3503,1,13.8,6.2,0,0,0,0,Female
3504,1,13.1,6.3,0,1,1,1,Male
3505,0,14.1,6.6,1,0,0,1,Male
3506,1,11.6,6.6,1,1,1,1,Male
3507,1,14.0,5.8,1,0,0,0,Female
3508,1,11.8,5.3,0,1,0,0,Female
3509,1,14.3,6.4,1,1,1,1,Male
3510,1,15.2,5.6,0,1,0,0,Male
3511,0,13.6,5.8,0,1,0,0,Female
3512,1,12.0,6.2,0,0,0,0,Female
3513,1,13.9,5.5,0,1,1,0,Female
3514,1,11.6,5.1,1,0,0,0,Female
3515,1,11.9,6.4,0,0,1,0,Female
3516,1,12.5,5.1,1,1,1,1,Male
3517,1,14.3,5.8,0,0,0,0,Female
3518,1,13.2,5.1,1,1,0,0,Male
3519,1,12.9,5.4,1,1,1,1,Male
